Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Latin America & Caribbean,LCN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.12573446,50.10974329,50.09470553,50.08098087,50.06792058,50.05500674,50.04276884,50.03135946,50.02010965,50.00907014,49.99879964,49.98123436,49.95692104,49.9336939,49.91077223,49.88879357,49.86685108,49.847614,49.83116278,49.81387121,49.79729719,49.7807332,49.76290808,49.74617691,49.73094022,49.71700547,49.7040161,49.69095254,49.67832228,49.66546916,49.65199782,49.63769009,49.6230937,49.60924544,49.59773569,49.58734463,49.57605197,49.56468528,49.55363824,49.54261603,49.52934273,49.51604774,49.50392745,49.49211642,49.48114683,49.47064944,49.46066702,49.45080165,49.43810299,49.42310603,49.4096712,49.39850572,49.38815863,49.37782874,49.3688651,49.3601857,49.35046727,49.34034409,49.33073714,49.31858023,49.29724714,49.26841206,49.24577256,
Least developed countries: UN classification,LDC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.11038959,50.11278973,50.1146161,50.11721451,50.1202309,50.12397139,50.12832233,50.13358545,50.13977647,50.14526596,50.14826333,50.09846244,50.04757877,50.04609158,50.04823867,50.03536562,50.01304188,50.00268846,49.99448371,49.98547779,49.97983044,49.97649137,49.97529993,49.97705649,49.9761323,49.97644424,49.98081478,49.98535146,49.98320505,49.98170613,49.98843001,49.99717283,50.00512866,50.01026795,50.01082644,50.00476597,49.99313518,49.98115706,49.96778511,49.95312701,49.94390223,49.93446043,49.92222111,49.90902408,49.89460918,49.87746652,49.85418983,49.8299819,49.80409358,49.77845313,49.76210478,49.75151256,49.74226245,49.73336204,49.72597669,49.72264127,49.72482202,49.72887414,49.72906775,49.72596362,49.72761341,49.73256163,49.73121811,
Low income,LIC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.30629704,49.3155256,49.32658847,49.33563978,49.34397193,49.35243474,49.36017604,49.36860061,49.37794748,49.3874384,49.39670702,49.40595616,49.41274619,49.41946885,49.43295605,49.45037321,49.46697153,49.48312746,49.49844369,49.51297317,49.52712417,49.53815298,49.5471683,49.55225455,49.55523721,49.56232817,49.57262602,49.58248693,49.58843168,49.59845975,49.6115953,49.62882019,49.6475267,49.65725091,49.658778,49.66227156,49.67009742,49.67830996,49.68303497,49.68336504,49.69050048,49.70413817,49.72019723,49.73824427,49.75627441,49.77302933,49.78895717,49.80368553,49.81708798,49.82967601,49.84211945,49.85508443,49.86704824,49.87638501,49.88425201,49.89197267,49.89973431,49.90653931,49.91072079,49.91396558,49.91755491,49.91893083,49.91816561,
Liechtenstein,LIE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.71903837,48.78222645,48.87056501,48.97588652,49.08627755,49.18378378,49.27994936,49.35018236,49.37784219,49.43087849,49.5566409,49.62587721,49.63196635,49.62024179,49.60685573,49.56578376,49.54731807,49.58618662,49.56827102,49.53688658,49.55005399,49.56600647,49.58153295,49.58357321,49.61014383,49.62105656,49.60418278,49.60060998,49.63856284,49.68085482,49.69581088,49.68458585,49.66363544,49.64347594,49.62065228,49.592101,49.53250152,49.44916588,49.3600497,49.28407175,49.22788106,49.20901246,49.21793844,49.24411765,49.27405248,49.27896425,49.29060735,49.31721195,49.35736279,49.41275403,49.44608362,49.46530714,49.48911108,49.50279846,49.54172957,49.58104671,49.62376027,49.66085143,49.66082607,49.63879216,49.60006193,49.57606496,49.58934066,
Sri Lanka,LKA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.73673375,52.61755893,52.50455656,52.39593779,52.29002256,52.18640782,52.08533025,51.98559192,51.88796314,51.79419743,51.70906004,51.63601904,51.56826183,51.5019852,51.43752446,51.37464134,51.3137007,51.25494277,51.19998063,51.14459857,51.08697376,51.0312642,50.97748503,50.92441509,50.869654,50.81260411,50.75375988,50.69009815,50.6202673,50.53939022,50.45846646,50.38378338,50.31227912,50.24964362,50.18903222,50.12177094,50.05043524,49.97887975,49.90639411,49.83958843,49.77710016,49.68582645,49.56845396,49.45419874,49.34590723,49.24372261,49.13937129,49.02823421,48.91208033,48.78993883,48.67189325,48.56820144,48.49623976,48.44817913,48.40268751,48.36227463,48.32412732,48.28797275,48.25575711,48.22642975,48.19778459,48.17839312,48.16178604,
Lower middle income,LMC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.8518058,50.86099272,50.87084013,50.88159554,50.89221173,50.90230509,50.9101717,50.91535335,50.91966531,50.92370689,50.92796188,50.92226987,50.92011038,50.93138797,50.94229937,50.94614952,50.94314672,50.93989026,50.93401663,50.92327485,50.91896471,50.92404936,50.92394257,50.91783853,50.91195032,50.90638476,50.90032183,50.89376432,50.88639456,50.880494,50.87795222,50.87649359,50.87666508,50.87970803,50.88523051,50.89015649,50.89415352,50.89858811,50.90200242,50.90365311,50.90508859,50.90553363,50.90435011,50.9028042,50.89997858,50.89471103,50.88616,50.87506553,50.86125196,50.84618702,50.83383125,50.82343095,50.8130671,50.80333192,50.79522764,50.7826404,50.76601389,50.75148099,50.73784968,50.72341388,50.70939573,50.69480877,50.68280942,
Low & middle income,LMY,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.34535313,50.34124832,50.3435336,50.35129347,50.35853827,50.36285271,50.36775586,50.3728869,50.37836633,50.38474554,50.38867303,50.39026997,50.39758791,50.41026009,50.42200775,50.42953019,50.43121756,50.43220139,50.43308239,50.43121664,50.43267427,50.43655299,50.43576678,50.4308968,50.42464162,50.41802629,50.41652092,50.42110915,50.42556457,50.4315454,50.43944787,50.44701194,50.45209891,50.4541905,50.45670404,50.45930959,50.46177058,50.4667191,50.47229861,50.4770653,50.48271822,50.48684796,50.48880904,50.49013432,50.49067709,50.48982767,50.48762936,50.48497317,50.48091479,50.47601327,50.47225496,50.46931027,50.46640057,50.46309462,50.46010552,50.45479987,50.44509568,50.43425078,50.42350336,50.41178002,50.39784201,50.38062952,50.36550916,
Lesotho,LSO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,44.05614783,44.20754506,44.34948724,44.48239979,44.60516773,44.71518914,44.80723463,45.15089948,45.73501142,46.28614579,46.79656975,47.266905,47.70096296,48.10259671,48.47754195,48.80412439,49.02831566,49.14429848,49.2064756,49.25572551,49.30118664,49.34331652,49.38400254,49.42505902,49.46681015,49.48428803,49.42086152,49.34050016,49.29824835,49.25807443,49.21937057,49.18226694,49.14487812,49.10404683,49.06199068,49.01899043,48.97493629,48.94414875,48.92681902,48.91319664,48.90620075,48.90518652,48.90660184,48.90714139,48.9055014,48.90099443,48.8906201,48.92246649,48.96702479,48.99149848,49.03000721,49.07426447,49.12372403,49.17116656,49.21264465,49.24459092,49.27038555,49.29303511,49.31303989,49.33077294,49.34053503,49.34125343,49.33141067,
Late-demographic dividend,LTE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.95025643,49.9293478,49.92458259,49.93385965,49.94181611,49.9485667,49.95920152,49.96738493,49.97726285,49.98953596,49.99550386,50.00304753,50.01617287,50.02817199,50.03767056,50.04420934,50.0501706,50.05704328,50.06411842,50.06737408,50.06997514,50.07532323,50.08198776,50.08901631,50.0951475,50.10356975,50.11567646,50.13081222,50.14684789,50.16431249,50.18062388,50.19544933,50.20943853,50.21943751,50.22742433,50.23404599,50.24112082,50.24952481,50.25727734,50.26538857,50.27680575,50.28467136,50.28768054,50.28960411,50.29063237,50.29403747,50.30483037,50.32253599,50.34192552,50.35830696,50.36706523,50.37179658,50.37792449,50.38280487,50.38550768,50.38869347,50.38771619,50.37923094,50.36732374,50.35074717,50.32546735,50.2962831,50.2747159,
Lithuania,LTU,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.32842134,46.41346318,46.50144405,46.58556921,46.66244214,46.73802211,46.81056162,46.87576841,46.93924512,47.00217381,47.052487,47.08628331,47.10743297,47.12073358,47.12887359,47.12968343,47.12262737,47.11288106,47.10040802,47.08151269,47.06180212,47.04373054,47.02606243,47.01439944,47.00775584,47.00330969,47.01347187,47.03203774,47.04358174,47.04440286,47.03386059,47.00983939,46.96820806,46.90961767,46.83560821,46.76200015,46.69647305,46.63874166,46.58800549,46.53211497,46.46779661,46.39500335,46.31971282,46.25018193,46.18600353,46.12129183,46.05646459,45.99204625,45.94777659,45.94059574,45.95741536,45.99509387,46.05066821,46.12004072,46.20162695,46.29722667,46.40029751,46.51307476,46.63370337,46.74784834,46.84659289,46.92862508,46.96847881,
Luxembourg,LUX,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.39522803,49.3567329,49.31843478,49.28701015,49.2638565,49.22557718,49.17809864,49.13875313,49.11021048,49.08167519,49.03401288,49.06878069,49.19454807,49.21818171,49.16545006,49.12685981,49.08131468,49.02516838,48.97124926,48.90916205,48.8413459,48.78029374,48.70472851,48.64300569,48.63865886,48.64926078,48.6655621,48.70913242,48.77701964,48.87425089,48.9950612,49.10519955,49.16504051,49.19195255,49.18926582,49.17340268,49.17885199,49.20879231,49.27356259,49.34167775,49.32809645,49.29813031,49.31387961,49.3731043,49.46044894,49.50909951,49.53810721,49.55967058,49.60287331,49.67702283,49.74283629,49.83674446,49.94506064,50.02725267,50.08101513,50.1489266,50.21059362,50.24325698,50.27594409,50.29751296,50.31765596,50.32949019,50.3303742,
Latvia,LVA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,44.09374766,44.26651077,44.45518782,44.64731341,44.82840299,44.99745389,45.15989165,45.31729965,45.45691131,45.56861204,45.65828013,45.72422423,45.76534201,45.79130431,45.80334608,45.80285557,45.79512526,45.79085199,45.79164351,45.79371432,45.80245152,45.81432128,45.83240721,45.86110369,45.8951499,45.94174089,45.99955712,46.05784992,46.10830078,46.13646456,46.14208198,46.13186291,46.10127445,46.03986754,45.94805817,45.85427082,45.78427779,45.73786886,45.70312675,45.67006175,45.64043084,45.61332865,45.585312,45.57097416,45.56527379,45.54950682,45.53296795,45.52811903,45.5306239,45.54140712,45.56156705,45.58521195,45.62361587,45.68168326,45.74386673,45.81529201,45.89870867,45.98247856,46.06639699,46.15056703,46.23542212,46.31993165,46.38470463,
"Macao SAR, China",MAC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.80058075,49.81810244,50.04595811,50.25514157,50.44592313,50.62070547,50.78395448,50.94270068,51.10097927,51.26447491,51.43478753,51.49500464,51.4442894,51.39324882,51.34260757,51.29090916,51.23996092,51.19051967,51.14083431,51.08609352,51.02595666,50.85586763,50.56059402,50.25858864,49.98101891,49.72540841,49.49130358,49.2787228,49.08437552,48.90643157,48.74267261,48.60399018,48.51626071,48.45920276,48.4025629,48.34850658,48.29518893,48.24168084,48.18494852,48.11993852,48.05346658,47.99918929,47.97438093,47.97063128,47.96847301,47.96641146,47.9608977,47.95470863,47.9598819,47.96867893,47.97370163,47.95211234,47.85986142,47.72656031,47.59809788,47.47650913,47.3624834,47.25708532,47.15963815,47.06616259,46.97072084,46.93893304,46.92103204,
St. Martin (French part),MAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.99637243,49.08407703,49.15679125,49.22634836,49.29275611,49.33774834,49.38540841,49.48998867,49.55430235,49.53949699,49.5691141,49.58871915,49.57474648,49.55399809,49.57344501,49.59435096,49.65197216,49.7686159,49.88446378,49.93396725,50,50.05651137,50.29585799,50.63682678,50.87600571,51.04365534,51.16266316,51.25401621,51.33746603,51.39337718,51.30301845,51.05790646,50.79042535,50.51458269,50.24166099,49.97791745,49.7092529,49.44196048,49.18218679,48.96731846,48.79432624,48.62934808,48.47240051,48.31344546,48.16649846,48.01805572,47.85419653,47.71118182,47.58166624,47.45654821,47.38329036,47.38927098,47.42130683,47.46485592,47.52843084,47.56996002,47.579788,47.57653061,47.55996691,47.54989282,47.54400516,47.5397521,47.53232047,
Morocco,MAR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.91624308,49.93754611,49.95301399,49.96596129,49.97621175,49.98982206,50.00585945,50.02305852,50.04014126,50.05659078,50.072936,50.08759799,50.07733761,50.04343383,50.00884195,49.97654589,49.94353059,49.92395561,49.9204464,49.9190642,49.92357627,49.92676262,49.9214986,49.92579407,49.94000395,49.95030463,49.9545093,49.95277693,49.94937731,49.94543671,49.94138574,49.93520311,49.92722635,49.91840322,49.90853786,49.91051183,49.92524008,49.942629,49.96234324,49.98402775,50.00684483,50.02931722,50.04996107,50.06803148,50.07352382,50.07982413,50.10033399,50.12369915,50.14848747,50.17493591,50.20095417,50.22438055,50.24478018,50.26337045,50.28180857,50.30095623,50.31732464,50.33041016,50.34392725,50.35693186,50.35588545,50.34353488,50.32938917,
Monaco,MCO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,44.86855989,44.92171452,44.98326246,45.06282862,45.11991566,45.18286856,45.2539012,45.31592286,45.39414846,45.48272251,45.55830243,45.62373019,45.69086745,45.74535894,45.7920988,45.89406049,46.03830412,46.16264004,46.29232102,46.41126929,46.50613089,46.59140888,46.71236354,46.85724495,46.98841835,47.11354879,47.22155565,47.32542373,47.43305818,47.5197819,47.59471133,47.69336474,47.80801455,47.91129448,48.00179183,48.09097262,48.18563006,48.28578579,48.418144,48.54911403,48.64007393,48.67155714,48.68770456,48.70961753,48.71882368,48.72903768,48.74574365,48.76347296,48.77910991,48.80404926,48.84863464,48.91442039,48.98270893,49.03316867,49.06120188,49.08324266,49.05991206,49.02008422,48.9940317,48.99551763,49.00872109,49.0159734,49.0060051,
Moldova,MDA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,45.96046235,45.96616842,45.97605647,45.99021727,46.00815508,46.02637026,46.04758805,46.07155978,46.09547792,46.1195089,46.14576653,46.17551022,46.20988785,46.25097389,46.29906766,46.3453978,46.38928955,46.43333368,46.47518598,46.5142813,46.55033583,46.58131076,46.61199846,46.64110102,46.66989206,46.70466053,46.74360386,46.7876257,46.82886141,46.86605748,46.90845206,46.9620192,47.00834412,47.05058583,47.10629565,47.15624454,47.20435556,47.25713957,47.30177828,47.33502202,47.35454384,47.36342165,47.36893878,47.37363281,47.36662635,47.37003365,47.39524311,47.42201322,47.4518036,47.47912517,47.50129548,47.51766697,47.52752274,47.53416478,47.544645,47.55530929,47.55979849,47.56060828,47.55163938,47.53372819,47.50559752,47.46804351,47.61059897,
Madagascar,MDG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.98333603,50.95025411,50.91969725,50.89115161,50.86530715,50.8412057,50.81790312,50.79665987,50.77559657,50.75450473,50.73613453,50.71858503,50.70210421,50.68764652,50.67250317,50.65621584,50.63883396,50.61995265,50.59960888,50.57884063,50.55840518,50.53822452,50.51857303,50.49960534,50.48153188,50.46420838,50.44763019,50.43028272,50.41150503,50.39336089,50.37610784,50.3596902,50.34402934,50.32839226,50.3120283,50.29385388,50.27441331,50.25872353,50.24888312,50.24405811,50.24363252,50.24569314,50.24748526,50.24751316,50.24402801,50.23879359,50.23425219,50.22736811,50.22036845,50.21475968,50.20903497,50.20220011,50.19445935,50.18459541,50.17426925,50.16705624,50.16043681,50.15331182,50.14623299,50.1379102,50.12696289,50.11450027,50.10253037,
Maldives,MDV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,54.65793781,54.47888283,54.30075157,54.13616806,53.98109462,53.85306888,53.7543808,53.68423858,53.65836845,53.65102995,53.64361465,53.63590575,53.62165051,53.60604713,53.56330608,53.46827271,53.34581062,53.22414884,53.11584682,53.02571012,52.94716988,52.87363774,52.79819852,52.72305522,52.65906675,52.5635167,52.4274306,52.30348191,52.19975374,52.10634266,52.00682797,51.90566444,51.81653954,51.73584982,51.65720992,51.60839323,51.60456487,51.6190901,51.63588949,51.6498808,51.64969364,51.63648007,51.62821092,51.63007274,51.63718205,51.64583184,52.00269719,52.77430904,53.59189986,54.36071247,55.0837309,55.76460848,56.41161277,57.02421593,57.38425582,57.50765642,57.61537649,57.70613112,57.7764937,57.80364236,57.75661985,57.67225294,57.52624636,
Middle East & North Africa,MEA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.56238748,50.57731933,50.60201422,50.62805954,50.65838072,50.69210015,50.71054675,50.71361237,50.72029204,50.72950885,50.73912399,50.75043924,50.76128673,50.76769737,50.7751048,50.79809202,50.83054371,50.87062303,50.91990519,50.96502647,51.00204636,51.06452998,51.10594962,51.10450598,51.10728217,51.11365378,51.11953124,51.124005,51.13197641,51.14557053,51.14623377,51.15787091,51.18218025,51.20521262,51.2245859,51.2349661,51.24961579,51.27314856,51.2894066,51.29699196,51.30054404,51.30092743,51.30364513,51.31334103,51.32278555,51.351342,51.42613428,51.52777516,51.63041231,51.71364604,51.75264368,51.76749357,51.78059121,51.78851552,51.79625803,51.83017564,51.87050035,51.87844894,51.86728717,51.84010488,51.77518544,51.70904419,51.67297568,
Mexico,MEX,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.28982668,50.27473658,50.2611115,50.24929145,50.23921298,50.23050803,50.22287353,50.21595939,50.20927241,50.20256231,50.19513691,50.15000768,50.07486819,50.00749164,49.94130041,49.87441534,49.801809,49.74182455,49.69748377,49.65048685,49.60387525,49.55807187,49.51288682,49.47011882,49.42915502,49.38931381,49.34986864,49.31064623,49.27341379,49.23713586,49.20540553,49.17473625,49.14298166,49.11347113,49.08602586,49.05918637,49.03143808,49.00606327,48.98377482,48.96286088,48.94081481,48.93192655,48.93755994,48.94358834,48.94977347,48.95497259,48.95805927,48.95924141,48.95796889,48.95450339,48.95159662,48.95474159,48.96001897,48.96199942,48.96208809,48.95948933,48.95491307,48.94739433,48.93417841,48.91639755,48.87958808,48.81896502,48.77877794,
Marshall Islands,MHL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.23585274,51.2195122,51.19301886,51.1771995,51.17751041,51.17329514,51.15994466,51.38062548,52.01657064,52.74278389,53.06437482,52.77552674,52.20459257,51.64172087,51.34102545,51.27001146,51.19439279,51.13447703,51.07721129,51.02582357,50.99724897,51.00996418,51.05152015,51.09103544,51.1258915,51.16780453,51.20536926,51.23450928,51.25781125,51.26478172,51.25632506,51.24859201,51.24856816,51.25245178,51.26203852,51.27016686,51.28060848,51.28920127,51.29975171,51.30029349,51.29462968,51.28553838,51.27899295,51.27080542,51.25746303,51.24132727,51.2267562,51.2195122,51.20224469,51.18392327,51.21124757,51.24124521,51.23460338,51.2307213,51.21680319,51.20218579,51.18665811,51.17087333,51.16223445,51.14022536,51.1137217,51.08917955,51.05487262,
Middle income,MIC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.41229052,50.4079932,50.41000742,50.41766774,50.42489624,50.42903743,50.43381666,50.43887736,50.44427474,50.45058945,50.45431485,50.455576,50.46311329,50.47638555,50.48831001,50.49552819,50.49659646,50.49691228,50.49728328,50.49479146,50.49550107,50.49881067,50.49751247,50.49230994,50.48582047,50.47864627,50.47664435,50.48119935,50.48588272,50.49197767,50.49985403,50.50712347,50.51195091,50.51435525,50.51770069,50.52100775,50.52389412,50.52937761,50.53579801,50.54176926,50.54810913,50.55228776,50.55413647,50.5551636,50.55521532,50.55385296,50.55116097,50.54804386,50.54341213,50.53788645,50.53357682,50.530052,50.52656034,50.52275169,50.51939922,50.51353445,50.50286186,50.49102694,50.47958648,50.46720153,50.45230069,50.43394955,50.41820066,
North Macedonia,MKD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.14818431,50.156369,50.21591651,50.29837537,50.35589899,50.40988849,50.45828079,50.49787587,50.5265635,50.54441317,50.55604747,50.57188394,50.58695338,50.59690661,50.60637536,50.61597632,50.62500973,50.63132122,50.63866849,50.64655195,50.65146042,50.65497106,50.66459001,50.67874907,50.69020588,50.69902433,50.71085574,50.72707834,50.74254453,50.75452603,50.75893735,50.76693216,50.71547747,50.58949077,50.48061548,50.50383979,50.56743819,50.56625125,50.56949272,50.4908147,50.33352372,50.17804755,50.08778358,50.06875434,50.0540977,50.03901548,50.02236825,50.00715147,49.99537442,49.98337151,49.97019813,49.957775,49.94789181,49.9378037,49.92630472,49.91679167,49.90707024,49.89836547,49.89100971,49.88406831,49.87437662,49.85889043,49.84359469,
Mali,MLI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.60696208,50.56572145,50.52617499,50.48942081,50.45677819,50.42405484,50.39258964,50.3644818,50.33791102,50.31311018,50.2902941,50.26946749,50.24751235,50.2229888,50.19658949,50.17064453,50.14846537,50.13075069,50.11692454,50.10740392,50.10404091,50.10755537,50.11482717,50.12711179,50.14294344,50.15946576,50.17760926,50.19467618,50.20912161,50.2260853,50.2445046,50.26278586,50.28215237,50.29719634,50.30974185,50.32701031,50.35250031,50.38006908,50.4052314,50.43109398,50.45635767,50.47703591,50.49071922,50.49866859,50.50324283,50.50580966,50.50758096,50.50941303,50.51188854,50.51453721,50.51631506,50.51724673,50.51891689,50.51866225,50.51635688,50.51403952,50.51259602,50.51160315,50.50830985,50.50501706,50.50093667,50.49419121,50.48696998,
Malta,MLT,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.07391567,48.10126958,48.10494497,48.07956887,48.04932117,48.00230391,47.95298824,47.92707191,47.90649416,47.8883387,47.88785533,47.91573442,47.96383964,48.03300516,48.13717495,48.25995951,48.3950809,48.52732806,48.64749317,48.76191859,48.86401448,48.97108583,49.09676508,49.21723255,49.30797547,49.35236797,49.38013184,49.41084385,49.4332369,49.45177317,49.4622214,49.47188543,49.48988921,49.50285283,49.52781968,49.56854673,49.59521789,49.61822245,49.64418841,49.67031413,49.68062082,49.67487337,49.67099004,49.66025179,49.64481235,49.62482448,49.59934046,49.58102897,49.58260865,49.60722022,49.6710487,49.7741819,49.91428379,50.08810925,50.28928795,50.51896824,50.77303001,51.03452159,51.2929579,51.55201684,51.79137609,52.01272715,52.13000154,
Myanmar,MMR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.09299195,50.09926763,50.10473485,50.1108778,50.11566354,50.1175326,50.1201342,50.12377541,50.12472493,50.12446417,50.12478691,50.12538262,50.12808758,50.12993155,50.12956804,50.13186342,50.13485988,50.13541291,50.13596608,50.13653891,50.13580588,50.13692133,50.13818488,50.13841643,50.13805648,50.13751247,50.13537885,50.13142907,50.12747673,50.12285949,50.11901504,50.11445892,50.10938626,50.10244015,50.09223705,50.0810351,50.06757076,50.05113476,50.03291499,50.01412915,49.99761739,49.98168634,49.96658149,49.95189166,49.93796163,49.9259447,49.9167219,49.91055646,49.92196306,49.93236268,49.92477778,49.91578391,49.90488406,49.89428478,49.88311895,49.87074904,49.85800893,49.84520163,49.83154791,49.81750639,49.80266438,49.78368932,49.76543258,
Middle East & North Africa (excluding high income),MNA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.51826588,50.530529,50.55257053,50.57579046,50.60331884,50.63440461,50.65063675,50.65173084,50.6522603,50.65087763,50.64757907,50.64287596,50.63469559,50.62058051,50.60715459,50.60051162,50.59124962,50.58683278,50.59235105,50.59632767,50.59550902,50.63397381,50.65734281,50.63258413,50.6148048,50.59919816,50.57829955,50.55572417,50.5379602,50.5275773,50.52321821,50.52385582,50.52669987,50.53214434,50.53604472,50.53718108,50.54451492,50.55846616,50.56336356,50.55942811,50.55179122,50.5410117,50.53273792,50.53365728,50.53928132,50.54197483,50.54485949,50.54532271,50.54289409,50.5418914,50.54248444,50.54527001,50.54298346,50.54001066,50.54198694,50.5380807,50.52714217,50.51423791,50.50082593,50.48778613,50.47582046,50.46353793,50.44993738,
Montenegro,MNE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.72305442,47.76886953,47.84302903,47.91574699,47.97853799,48.03453183,48.08261036,48.12275147,48.15641792,48.1834745,48.20600149,48.25317562,48.33418012,48.42429392,48.5107406,48.59309933,48.66920085,48.73697511,48.79729966,48.85117865,48.89721104,48.94219795,48.99006312,49.02958303,49.05661318,49.07942483,49.10084937,49.1147016,49.11496141,49.10157641,49.07392806,49.02472822,48.96306151,48.89906188,48.85398309,48.8140479,48.76541065,48.71537088,48.6528696,48.59552202,48.55461028,48.51555527,48.47369444,48.44145103,48.45346971,48.49978274,48.54705989,48.59595235,48.6384065,48.67518402,48.70405233,48.71586671,48.73477808,48.75525676,48.7594081,48.76349836,48.76923368,48.76810059,48.76673714,48.76030305,48.74270326,48.71890026,48.69363177,
Mongolia,MNG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70544113,49.85684655,49.99000301,50.04071056,50.02404854,50.01534294,50.0085782,49.99611917,49.97391105,49.94702378,49.92711843,49.91990396,49.92436768,49.93999183,49.96320498,49.98697576,50.00784784,50.02282966,50.02351677,50.00820539,49.98751311,49.96765793,49.94957338,49.93326114,49.91622374,49.89618407,49.87090794,49.84061356,49.80636724,49.78336261,49.77165612,49.75721304,49.74155978,49.72583051,49.70988612,49.69386363,49.67660614,49.65552944,49.63287083,49.6121455,49.62759779,49.67275351,49.70502486,49.72330112,49.73449033,49.74392939,49.75434306,49.76848325,49.78619052,49.80543463,49.81916878,49.80243723,49.76501863,49.73641136,49.71743024,49.70542194,49.69815699,49.69583628,49.69461038,49.6868919,49.66386236,49.62873927,49.59404019,
Northern Mariana Islands,MNP,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.12640772,50.07250418,50.11889321,50.17257609,50.16177958,50.16130609,50.15599887,50.23320896,50.53639847,50.85409968,51.1682934,51.56485504,51.92458759,52.19242231,52.31801409,52.34134521,52.37576146,52.39922017,52.42064962,52.47362677,52.55776983,52.63290122,52.67364331,52.6920372,52.7092396,52.71058956,52.71158239,52.72204095,52.73117671,52.73773959,52.65613933,52.45538487,52.21077128,51.93960123,51.64713269,51.15462775,50.19019244,49.15730799,48.37301645,47.75240369,47.56404192,47.82143711,48.18563542,48.55473514,48.92903836,49.32126041,49.74114441,50.20142744,50.72294776,51.31449804,51.96627655,52.39908606,52.565939,52.73009724,52.89069732,53.04383274,53.19461013,53.34029845,53.48083651,53.61426451,53.70560832,53.75194519,53.75269924,
Mozambique,MOZ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.90413391,48.97145957,49.09501987,49.20920907,49.30841938,49.38615026,49.45377828,49.51398128,49.56491352,49.60849022,49.63220172,49.62512568,49.57637673,49.49752665,49.41674595,49.33946032,49.26510174,49.17107272,49.05725916,48.95752493,48.92266559,48.93553831,48.94437635,48.95323878,48.91896757,48.84301461,48.77036409,48.69810879,48.66851095,48.68485477,48.70213829,48.71916335,48.73572408,48.75467523,48.77749579,48.79974966,48.82071038,48.81321102,48.77977829,48.74655184,48.71494253,48.69294379,48.6810232,48.67515891,48.67650523,48.67938007,48.68129226,48.68724734,48.68828103,48.68575804,48.69704382,48.72615262,48.76639457,48.81264575,48.86092257,48.90737506,48.96367204,49.01194602,49.03121879,49.03911249,49.05119561,49.06066239,49.06415981,
